customer_id,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST_01525,18,115.33163722009606,654.8747163689004,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,1
CUST_01526,40,110.31906907227857,5542.750742352241,Month-to-month,Mailed check,Fiber optic,Yes,No,No internet service,No,No internet service,No,1
CUST_01527,21,91.37062586767073,1482.0735081591354,Two year,Electronic check,No,No,No,No,Yes,No internet service,No,0
CUST_01528,15,101.81455811278013,4811.444805385511,Month-to-month,Bank transfer,DSL,No,No,Yes,No,No,No,1
CUST_01529,26,86.73318496676933,6701.971438822267,One year,Mailed check,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,0
CUST_01530,8,32.558210271016065,6065.137230761268,Two year,Electronic check,Fiber optic,No,No,No,No,No,No,1
CUST_01531,42,96.55433696892027,6048.248812700735,Month-to-month,Bank transfer,No,No,No,No,No,No internet service,Yes,1
CUST_01532,44,41.01919687188464,4190.977966276551,Two year,Credit card,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,0
CUST_01533,14,52.344285510019674,7136.890175612799,Two year,Electronic check,Fiber optic,Yes,No internet service,No,No,Yes,Yes,0
CUST_01534,2,101.92342121024203,4746.031066111784,Month-to-month,Credit card,DSL,Yes,No,Yes,No internet service,No,Yes,1
CUST_01535,37,73.65256083934483,7348.391951541607,Two year,Mailed check,Fiber optic,No internet service,No,Yes,No,No,Yes,0
CUST_01536,69,105.99407141834092,4417.527416876099,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,1
CUST_01537,38,41.30353198432642,4097.127947858024,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,0
CUST_01538,41,80.77784386068872,1856.5888517614844,Month-to-month,Credit card,Fiber optic,No,No internet service,No internet service,No,No,No,1
CUST_01539,62,28.379097254826164,4403.81456683862,Two year,Credit card,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,0
CUST_01540,60,84.30609935400297,1210.6201668662861,Two year,Credit card,Fiber optic,No,No,No internet service,Yes,Yes,No,0
CUST_01541,14,96.25340377755347,6970.552589950409,Month-to-month,Bank transfer,DSL,Yes,No,No,Yes,No internet service,No internet service,1
CUST_01542,2,78.49308939787217,5439.545920795518,Two year,Credit card,DSL,No,No,No internet service,Yes,No,Yes,0
CUST_01543,70,46.62315014988103,7949.720043094241,Month-to-month,Credit card,DSL,No,No,Yes,Yes,Yes,Yes,0
CUST_01544,17,23.13426688588667,827.5696795451325,One year,Bank transfer,No,Yes,Yes,Yes,Yes,No,Yes,0
CUST_01545,28,31.944888396428578,2001.3147237777662,Two year,Credit card,No,No internet service,No internet service,No,No internet service,No,Yes,0
CUST_01546,66,82.23029790740262,7029.5529737025,Two year,Electronic check,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST_01547,35,113.44202168425137,3222.5073881744497,One year,Credit card,DSL,No,No,No,No,Yes,Yes,0
CUST_01548,5,40.65344039720064,3783.793620856991,One year,Bank transfer,No,No internet service,Yes,No,No,No,Yes,0
CUST_01549,65,93.50261491050988,6899.149910362174,One year,Credit card,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,0
CUST_01550,40,106.64510632490415,4222.403477104623,Month-to-month,Bank transfer,No,No internet service,No,No,Yes,Yes,Yes,1
CUST_01551,56,72.08821784475111,1628.4592103735083,Month-to-month,Credit card,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,0
CUST_01552,36,86.92657958436577,7147.0379117372695,One year,Electronic check,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,0
CUST_01553,45,101.50153166761481,345.3870857419646,Month-to-month,Bank transfer,DSL,No internet service,No internet service,No,Yes,No,No internet service,1
CUST_01554,23,46.06751577405936,7173.630514383201,Two year,Bank transfer,DSL,No,No internet service,Yes,Yes,No,No internet service,0
CUST_01555,47,49.6895674268043,499.109790711444,One year,Bank transfer,No,Yes,No,No internet service,No,Yes,Yes,0
CUST_01556,31,20.062751662845617,5360.209980341012,Two year,Bank transfer,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,0
CUST_01557,11,116.30941308978025,666.2670994351439,Month-to-month,Credit card,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,1
CUST_01558,10,111.75448945963448,5679.082589124017,One year,Credit card,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,1
CUST_01559,67,96.45682637594304,368.373438530312,Month-to-month,Electronic check,No,No,No,Yes,Yes,No internet service,No internet service,1
CUST_01560,14,27.907602097664814,6755.416048915222,Two year,Electronic check,Fiber optic,No,No,No,No,No,No,0
CUST_01561,10,64.75028896995082,3780.9572123468797,Month-to-month,Credit card,No,Yes,Yes,No,No,No,Yes,1
CUST_01562,1,30.18917539715528,838.2859100841356,Two year,Mailed check,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,1
CUST_01563,5,21.59202672627986,5683.873615580137,Month-to-month,Bank transfer,No,No internet service,Yes,No,Yes,No internet service,No,1
CUST_01564,20,81.61829652125974,3965.3922442797234,Two year,Credit card,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,0
CUST_01565,8,116.08294170801884,1608.4959851159988,Month-to-month,Electronic check,No,Yes,No internet service,No internet service,No,No internet service,No internet service,1
CUST_01566,43,110.28680234321502,223.81175372093364,One year,Bank transfer,DSL,No,No internet service,Yes,No internet service,No,Yes,0
CUST_01567,1,89.67548149354043,3402.1862518317434,One year,Electronic check,DSL,Yes,No internet service,No,No internet service,Yes,Yes,1
CUST_01568,57,29.664058416487144,776.4709227554309,Month-to-month,Mailed check,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,0
CUST_01569,64,47.41640376723001,843.9406161531739,Two year,Bank transfer,Fiber optic,Yes,No,No,Yes,No,No,0
CUST_01570,28,52.005672688529096,2211.903432065147,Month-to-month,Mailed check,No,No,No internet service,No internet service,No,Yes,Yes,0
CUST_01571,37,96.31500577455613,5080.620548215152,One year,Mailed check,DSL,Yes,No,No,Yes,No internet service,No internet service,0
CUST_01572,47,100.22491792351141,4286.293807631499,Two year,Mailed check,Fiber optic,No internet service,No,No,No,Yes,No internet service,0
CUST_01573,37,58.510612298992044,644.9997352435768,Month-to-month,Credit card,No,Yes,Yes,Yes,Yes,No,Yes,0
CUST_01574,49,61.78839966176097,7750.607079550511,Month-to-month,Electronic check,DSL,Yes,No,No internet service,Yes,Yes,Yes,0
CUST_01575,44,24.450903927617134,7108.632637527269,Two year,Bank transfer,DSL,Yes,No,No,Yes,No,No internet service,0
CUST_01576,56,48.913671841876095,2147.88134844675,Month-to-month,Credit card,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,0
CUST_01577,28,65.128517717764,1066.474750100916,One year,Electronic check,No,No,No internet service,No,Yes,No internet service,No internet service,0
CUST_01578,6,31.69830463852576,7544.982631580223,One year,Credit card,Fiber optic,No,Yes,No internet service,Yes,No,No,0
CUST_01579,61,65.32674607550214,3743.020045257529,Two year,Electronic check,DSL,No,Yes,No,No internet service,No,Yes,0
CUST_01580,20,105.31758122578003,2558.2190216943427,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,0
CUST_01581,2,78.13210197250532,3973.8284778049806,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,1
CUST_01582,37,27.89298550384123,6204.678741916656,One year,Bank transfer,DSL,No,No internet service,No internet service,No internet service,No,Yes,0
CUST_01583,20,39.16713188302744,1430.2438565941304,Two year,Bank transfer,DSL,No,No internet service,No,No internet service,No,No,0
CUST_01584,26,67.45443501585562,6163.217084723527,Two year,Electronic check,No,No,No internet service,No,No internet service,No internet service,No internet service,0
CUST_01585,29,56.148714982181204,6020.629624677537,Two year,Credit card,No,Yes,No,No internet service,No internet service,No internet service,No,0
CUST_01586,1,55.87270195460987,4360.8508182429505,One year,Bank transfer,DSL,No internet service,No,Yes,No,Yes,No,0
CUST_01587,35,72.92674481435901,6940.1540811216955,One year,Bank transfer,DSL,Yes,Yes,No,Yes,Yes,No,0
CUST_01588,70,78.43959215894574,1143.9326875418983,Two year,Bank transfer,No,No,No internet service,No,No,Yes,No,0
CUST_01589,59,99.6861570276191,4804.284152658817,Two year,Mailed check,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,0
CUST_01590,69,54.096656346248466,3649.8101147643906,Month-to-month,Bank transfer,DSL,No,No,No,No internet service,No internet service,Yes,0
CUST_01591,33,100.54662830405867,3436.1076914030705,Month-to-month,Bank transfer,DSL,Yes,Yes,No internet service,No,No internet service,No,1
CUST_01592,51,53.86112291126325,2095.232463029251,Two year,Electronic check,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,0
CUST_01593,12,25.54329889412338,3041.0092887982737,One year,Mailed check,No,Yes,No internet service,No,No internet service,No,No internet service,0
CUST_01594,20,75.41876510047912,954.3909725869594,One year,Electronic check,No,No internet service,Yes,No internet service,No internet service,No,No,0
CUST_01595,53,78.79023248948145,2087.6318611421193,Month-to-month,Credit card,Fiber optic,No,Yes,No internet service,Yes,No,No,0
CUST_01596,43,113.454024562186,2248.5243514468525,Two year,Mailed check,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,0
CUST_01597,50,92.60613260624744,5793.276152935102,One year,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,No,0
CUST_01598,29,111.77726524944396,483.5483749500189,One year,Electronic check,DSL,Yes,No internet service,Yes,Yes,No,Yes,0
CUST_01599,57,110.83472102430096,5244.419234391799,One year,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No,0
CUST_01600,39,80.45741102582421,1849.1382873661998,One year,Credit card,DSL,Yes,Yes,No,Yes,No internet service,No internet service,0
CUST_01601,56,72.77620653364475,746.705896738722,Month-to-month,Bank transfer,DSL,No,No,No internet service,No,No internet service,Yes,0
CUST_01602,43,75.74409671635999,2476.3686725749294,One year,Bank transfer,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,0
CUST_01603,50,117.83308076772478,1873.335668485962,One year,Mailed check,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,0
CUST_01604,23,97.31676917469589,4461.055769134815,Two year,Mailed check,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,0
CUST_01605,44,30.62659047923958,2923.273587238903,Two year,Credit card,No,Yes,Yes,No internet service,No,No internet service,No,0
CUST_01606,38,97.84284067813999,7731.350565025777,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,No,No,No,1
CUST_01607,23,37.05380488982259,7712.04183518772,Month-to-month,Bank transfer,No,No internet service,No internet service,Yes,Yes,No,No internet service,0
CUST_01608,45,64.73505490056257,3605.350626049892,Month-to-month,Credit card,DSL,No,No,No,Yes,Yes,Yes,0
CUST_01609,52,41.04596721765343,6381.1909392160505,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,No,No internet service,Yes,0
CUST_01610,50,88.95830655332298,204.82147280091277,One year,Credit card,DSL,No,No internet service,Yes,No internet service,No,No,0
CUST_01611,8,107.73097361930357,4427.711519325941,Two year,Mailed check,No,Yes,No internet service,No,No internet service,No,Yes,1
CUST_01612,1,49.03618853666809,5972.063461225134,One year,Bank transfer,No,No internet service,No,No,No,No internet service,No,0
CUST_01613,8,28.201074120818763,1813.8514807179536,One year,Bank transfer,DSL,No,No,No internet service,No,Yes,No,1
CUST_01614,29,49.849309807496326,583.2568658109557,One year,Electronic check,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,0
CUST_01615,5,87.23618579321943,1331.7595936610016,Two year,Electronic check,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,1
CUST_01616,47,52.876012755445,3590.5998886734706,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,No internet service,No,0
CUST_01617,34,47.81121675538034,4100.334223974469,Month-to-month,Bank transfer,DSL,No,Yes,No internet service,No,No internet service,Yes,0
CUST_01618,65,38.443519058426496,3108.992464659271,Two year,Electronic check,Fiber optic,No,No,No,No,No internet service,No internet service,0
CUST_01619,55,69.75164268744335,3575.792759634802,Two year,Electronic check,DSL,No,No internet service,No internet service,No,Yes,No internet service,0
CUST_01620,43,47.59488281571876,3814.856180913322,Month-to-month,Credit card,DSL,No internet service,Yes,No,No internet service,No,No internet service,0
CUST_01621,30,93.10103491394831,6178.549626648661,One year,Credit card,DSL,No internet service,No internet service,No,Yes,No internet service,No,0
CUST_01622,17,27.66224019922027,931.4109948134538,Month-to-month,Bank transfer,No,No internet service,Yes,Yes,No internet service,No,No internet service,0
CUST_01623,26,86.40330331113175,6174.708690559228,Two year,Mailed check,DSL,No internet service,Yes,Yes,No,No,No,0
CUST_01624,8,43.756001456776985,5540.155688130485,Month-to-month,Mailed check,DSL,Yes,No,No,No,No internet service,No,1
CUST_01625,47,68.92792610516031,5959.120394862913,Month-to-month,Bank transfer,DSL,No internet service,No,No,No,No,No,0
CUST_01626,46,48.608992203126064,5902.30024841505,Month-to-month,Mailed check,Fiber optic,No,No internet service,No internet service,No,No internet service,No,0
CUST_01627,68,92.27686760107956,3817.675344834091,Two year,Bank transfer,DSL,No,No,No internet service,No,No internet service,No internet service,0
CUST_01628,33,114.53070402516367,1770.0614580311103,Two year,Bank transfer,No,No,Yes,Yes,No internet service,No internet service,No internet service,0
CUST_01629,1,111.70767794698132,4339.368343984252,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,Yes,1
CUST_01630,19,78.3426215144091,7668.058223511887,Month-to-month,Mailed check,DSL,Yes,No internet service,No,No,No internet service,No internet service,0
CUST_01631,31,66.26103032569785,4749.352883007573,One year,Bank transfer,DSL,No,Yes,No internet service,No,No internet service,Yes,0
CUST_01632,14,101.83005094393818,187.27244718094312,One year,Mailed check,DSL,No,No internet service,No,No,No,No internet service,0
CUST_01633,53,88.332636262773,571.716148523486,Month-to-month,Mailed check,No,No,No,No,No internet service,Yes,No internet service,1
CUST_01634,48,38.35641142169329,7943.621125468064,Two year,Credit card,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,0
CUST_01635,69,102.09192136130002,668.3762379915789,One year,Mailed check,Fiber optic,No internet service,No internet service,No internet service,No,No,No,0
CUST_01636,62,62.888438939471015,463.7567643546986,Month-to-month,Bank transfer,DSL,Yes,No,No internet service,No,No internet service,No internet service,0
